,asset_id,asof,contract_symbol,expiry,strike,S0,T,r,sigma,delta,bid,ask,openInterest,volume,d_delta,spread,mid,spread_rel,gamma,vega,theta,rho,BS_price,CRR_price,MC_price,moneyness,MAE_BS,MAE_MC,MAE_CRR,Heston,MAE_Heston
195,10101,2025-11-03,AAPL251107C00272500,2025-11-07,272.5,267.230011,0.01336,0.04,0.238044729,0.249300424958764,1.06,1.07,13085,16317,,,,,0.0431578490904821,9.80156171375359,-89.9428026104519,0.875769797800319,1.07796918689613,1.07808279522243,1.06060873933392,0.980660590825688,0.0030444100695141167,0.001030812362929546,0.0030710786907112543,1.0082116040322515,0.01333060938210057
196,10101,2025-11-03,AAPL251107C00267500,2025-11-07,267.5,267.230011,0.01336,0.04,0.249030947,0.499148655929291,2.95,2.97,3759,15504,,,,,0.0518641550882585,12.3224636184532,-120.060907425201,1.74190827656184,3.00618637595616,3.00693436774349,2.98051984568684,0.9989906953271027,0.0039008763476486522,0.0017330950749020139,0.0039640513296866665,3.2145356147429087,0.021497940434367292
197,10101,2025-10-30,AAPL251205C00295000,2025-12-05,295.0,271.399994,0.10103,0.04,0.344611046,0.251562943952701,0.08,4.0,191,55,,,,,0.0107249179730753,27.5038311854196,-49.4690198410769,6.4698264409142,4.23646625048785,4.23423930109381,4.02593330709147,0.9199999796610169,0.2691747855990012,0.2433741797906213,0.26890187513404534,1.267532721995351,0.09466510759860895
198,10101,2025-11-03,AAPL251114C00255000,2025-11-14,255.0,267.230011,0.03253,0.04,0.298713068,0.82135821789867,13.4,13.75,1163,81,,,,,0.0181381322990938,12.5863936364858,-66.0087473073635,6.68511052008402,13.9892827516026,13.9895480144782,13.9235810712364,1.0479608274509804,0.00762951660409946,0.006419540906747717,0.007634401739930016,15.102084997917032,0.028123112300497844
199,10101,2025-10-30,AAPL251205C00250000,2025-12-05,250.0,271.399994,0.10103,0.04,0.326056544,0.811468339682818,23.8,24.7,38,76,,,,,0.00960186270605755,23.2979888592291,-45.3856166208935,19.6769495603377,25.4684080604273,25.4699343588462,25.4024867709205,1.085599976,0.012560907839456709,0.01188130691670619,0.012576642874703085,26.95418470077975,0.0278781927915438
200,10101,2025-11-03,AAPL251128C00280000,2025-11-28,280.0,267.230011,0.07089,0.04,0.227058511,0.243524130296249,2.06,2.1,5567,766,,,,,0.019395584985763,22.2944161657677,-38.2168535532256,4.45310698203483,2.25961105698396,2.25971738539718,2.16651419073587,0.9543928964285714,0.021587867425956697,0.010398340232676679,0.02160064728331491,2.2809892896071986,0.024157366539326746
201,10101,2025-10-30,AAPL260618C00330000,2026-06-18,330.0,271.399994,0.63516,0.04,0.273109076,0.250590781421708,5.1,6.55,2903,142,,,,,0.00538614302250994,68.8203412541528,-17.197880755254,38.141900888599,7.95949605682601,7.95911330589526,8.05419663228185,0.8224242242424242,0.09160927282515069,0.09567367520522962,0.09159284574657771,4.581560054376932,0.05336652127137629
202,10101,2025-11-03,AAPL251212C00270000,2025-12-12,270.0,267.230011,0.10925,0.04,0.247016807,0.487251978891583,7.35,7.45,110,805,,,,,0.0182753563817241,35.2195873385093,-44.7063225465795,13.3562683526428,7.95454768002656,7.95239577360775,8.06193014948178,0.9897407814814815,0.01873471891981621,0.022362505050060124,0.018662019378640204,8.54058359064377,0.03853322941364087
203,10101,2025-11-03,AAPL251128C00250000,2025-11-28,250.0,267.230011,0.07089,0.04,0.300788242,0.817973634109289,19.1,19.6,997,69,,,,,0.0123472645227716,18.801263809558,-47.8250784647933,14.0680067010403,20.1388635080665,20.1386389710356,20.2739836617443,1.068920044,0.010192034987939254,0.011937773407549071,0.010189133992707999,21.750127640330394,0.031009401037860367
204,10101,2025-11-03,AAPL270115C00360000,2027-01-15,360.0,267.230011,1.2024,0.04,0.276557527,0.250657294705022,7.85,8.05,2533,34,,,,,0.00392673556810719,93.2473645070909,-12.9827663079863,67.9086986262103,10.5056498167891,10.5090873923473,10.1757411704155,0.7423055861111111,0.08036634643990881,0.06999186070488995,0.08047444630022957,5.749717288535077,0.06919128023474601
205,10101,2025-11-03,AAPL260417C00225000,2026-04-17,225.0,267.230011,0.45434,0.04,0.374701077,0.810376971527219,51.05,51.35,731,4,,,,,0.00401572216313807,48.8202536729871,-26.6235411284892,73.7409715244262,54.2534676948826,54.2548577152111,55.4598142268733,1.1876889377777777,0.01490951022891894,0.020799874154654764,0.014916297437554196,55.802706641204885,0.022474153521508215
206,10101,2025-11-10,AAPL271217C00210000,2027-12-17,210.0,269.790009,2.10377,0.04,0.388037126,0.80950375487634,87.45,88.1,1168,38,,,,,0.00178999550859425,106.359234654941,-14.6193762997849,253.003485216679,98.1340735271837,98.1260356712439,0.0,1.2847143285714286,0.02950462411615977,0.25,0.029481730764009943,100.71342044627369,0.036851097824761266
207,10101,2025-11-10,AAPL260515C00280000,2026-05-15,280.0,269.790009,0.51187,0.04,0.290198748,0.509381541651561,17.85,18.0,2076,36,,,,,0.00712014327753813,76.9831485695887,-26.507447221063,59.9540085762296,20.2985531483894,20.2991150504891,0.0,0.9635357464285714,0.03310394907098184,0.25,0.03311178592035005,18.18502138702301,0.0036265186474617747
208,10101,2025-11-10,AAPL260515C00230000,2026-05-15,230.0,269.790009,0.51187,0.04,0.360113821,0.796055156920291,49.95,50.25,961,20,,,,,0.00407502904970207,54.6741324950857,-25.6828893740232,82.5461300637113,53.5039380920791,53.5050246961891,0.0,1.1730000391304347,0.01698571902235081,0.25,0.01699114119854841,55.33607408650805,0.026128114204131973
209,10101,2025-11-11,AAPL251121C00282500,2025-11-21,282.5,275.350006,0.02979,0.04,0.216926776,0.263012003120247,1.51,1.55,2307,2514,,,,,0.0316485333244299,15.5062732932313,-59.2893669159432,2.1091825947042,1.61364602667577,1.61363659069584,0.0,0.9746902867256637,0.013667651417609464,0.25,0.013666109590823539,1.8845762389157181,0.057937293940476815
210,10101,2025-11-03,AAPL251219C00270000,2025-12-19,270.0,267.529999,0.12842,0.04,0.239845248,0.498331836938624,8.0,8.05,26189,2921,,,,,0.0173494744282893,38.2467980665491,-40.7025483484685,16.0091218792908,8.65609429502987,8.65769438851502,8.74837433330192,0.9908518481481481,0.01966025841214548,0.022535025959561344,0.019710105561215576,9.632900804613904,0.050090367744981414
211,10101,2025-11-03,AAPL251205C00250000,2025-12-05,250.0,267.225006,0.09007,0.04,0.296576859,0.79773982690421,19.95,20.3,105,8,,,,,0.0118501366612089,22.604503581369,-44.9049109800124,17.3149749065346,20.9365207322585,20.9364185360145,21.0042766165419,1.068900024,0.010081002885198767,0.010922690888719267,0.010079733366639752,22.68233699363332,0.03176816141159405
212,10101,2025-11-03,AAPL260320C00230000,2026-03-20,230.0,267.529999,0.37763,0.04,0.351752088,0.809819854775435,44.85,45.2,6563,86,,,,,0.00469532818852701,44.6389635101404,-27.5477356640814,63.7981777100802,47.7072671353669,47.7044435085728,47.9394508277551,1.163173908695652,0.014893210079771749,0.01618240326349304,0.01487753197430758,49.81874160108473,0.02661711050019281
213,10101,2025-11-03,AAPL270115C00210000,2027-01-15,210.0,267.225006,1.2024,0.04,0.397466963,0.81089294338546,75.4,75.8,2315,110,,,,,0.00232323426128,79.2861260737377,-18.4839383655405,161.706990536102,82.2040013395319,82.207554953973,81.9297484611414,1.2725000285714285,0.021838628768293337,0.020931707874144865,0.02185038013879963,83.640721719956,0.026589688227367764
214,10101,2025-11-11,AAPL251121C00275000,2025-11-21,275.0,275.350006,0.02979,0.04,0.232063344,0.53249144867026,4.5,4.6,22958,15749,,,,,0.036052855546535,18.8967404640886,-79.2777715543061,4.2266105801132,4.74119223365835,4.74228785831852,0.0,1.001272749090909,0.01050506778342585,0.25,0.010565266940578055,5.497967566398154,0.05208613002187662
215,10101,2025-11-11,AAPL251121C00265000,2025-11-21,265.0,275.350006,0.02979,0.04,0.282722017,0.797835293539307,11.8,12.0,27989,2527,,,,,0.0209702169733378,13.3906987029637,-71.840856171668,6.18041080458509,12.2223310364006,12.2230335827654,0.0,1.0390566264150944,0.006771660428584033,0.25,0.006786419805995781,13.37286269026476,0.030942493492957145
216,10101,2025-11-11,AAPL251212C00290000,2025-12-12,290.0,275.350006,0.08733,0.04,0.229011616,0.248089183018567,2.4,2.45,1440,350,,,,,0.0169834707714909,25.752393522884,-36.3921882244274,5.73327923418609,2.66113996000577,2.66048362385325,0.0,0.9494827793103449,0.024344325773790733,0.25,0.0242766622529124,2.6263376895884405,0.020756462844169144
