asset_id,asof,tenor,moneyness,iv,contract_symbol,ask,bid,expiry,delta,log_returns,hist_vol_10d,target_realized_vol_10d,close,strike,log_moneyness,H_kappa,H_theta,H_volvol,H_rho,H_diff_term,S_alpha,S_rho,S_nu,S_theoretical_iv,SABR_Edge
10101,2025-12-15,0.07089,0.837612452567281,0.522953989,AAPL260109C00230000,46,44.0,2026-01-09,0.913499655529381,-0.013312281108036516,0.119747665776771,,274.600006103516,230.0083845873564,-0.17719975257442983,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.27400951548268226,2.0,-0.1209001802363749,2.0,0.15202927850640316,0.3709247104935969
10101,2025-12-15,0.07089,0.928657284368073,0.295417202,AAPL260109C00255000,22,21.0,2026-01-09,0.845277363159711,-0.013312281108036516,0.119747665776771,,274.600006103516,255.0092959555475,-0.07401551633919837,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.046472728482682246,2.0,-0.1209001802363749,2.0,0.14819859193496746,0.14721861006503253
10101,2025-12-15,0.07089,1.01970211616886,0.200203311,AAPL260109C00280000,4,4.0,2026-01-09,0.38737364820823,-0.013312281108036516,0.119747665776771,,274.600006103516,280.0102073237372,0.01951054167162063,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.04874116251731775,2.0,-0.1209001802363749,2.0,0.12259342923158886,0.07760988176841113
10101,2025-12-15,0.07089,1.11074694796966,0.20166814,AAPL260109C00305000,0,0.0,2026-01-09,0.0302964911746115,-0.013312281108036516,0.119747665776771,,274.600006103516,305.0111186919304,0.10503271510979062,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.04727633351731775,2.0,-0.1209001802363749,2.0,0.1307259096878899,0.07094223031211008
10101,2025-12-15,0.07089,1.20179177977045,0.285163398,AAPL260109C00330000,0,0.0,2026-01-09,0.00949661766878912,-0.013312281108036516,0.119747665776771,,274.600006103516,330.012030060121,0.18381359296290353,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.03621892448268227,2.0,-0.1209001802363749,2.0,0.12814661291090912,0.1570167850890909
10101,2025-12-15,0.09007,0.837612452567281,0.475102905,AAPL260116C00230000,46,46.0,2026-01-16,0.909767511849036,-0.013312281108036516,0.119747665776771,,274.600006103516,230.0083845873564,-0.17719975257442983,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.22615843148268228,2.0,-0.08593398174455555,2.0,0.15138950497245976,0.32371340002754023
10101,2025-12-15,0.09007,0.928657284368073,0.288093057,AAPL260116C00255000,22,22.0,2026-01-16,0.826636845469091,-0.013312281108036516,0.119747665776771,,274.600006103516,255.0092959555475,-0.07401551633919837,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.03914858348268224,2.0,-0.08593398174455555,2.0,0.14757481441796716,0.14051824258203283
10101,2025-12-15,0.09007,1.01970211616886,0.209541596,AAPL260116C00280000,5,5.0,2026-01-16,0.41234466623393,-0.013312281108036516,0.119747665776771,,274.600006103516,280.0102073237372,0.01951054167162063,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.03940287751731775,2.0,-0.08593398174455555,2.0,0.12408056434313965,0.08546103165686035
10101,2025-12-15,0.09007,1.11074694796966,0.202156416,AAPL260116C00305000,0,0.0,2026-01-16,0.0503472630410672,-0.013312281108036516,0.119747665776771,,274.600006103516,305.0111186919304,0.10503271510979062,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.04678805751731774,2.0,-0.08593398174455555,2.0,0.13326223939207546,0.06889417660792455
10101,2025-12-15,0.09007,1.20179177977045,0.242195078,AAPL260116C00330000,0,0.0,2026-01-16,0.00728372683030465,-0.013312281108036516,0.119747665776771,,274.600006103516,330.012030060121,0.18381359296290353,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,-0.006749395517317736,2.0,-0.08593398174455555,2.0,0.13063282173700053,0.11156225626299948
10101,2025-12-15,0.10925,0.85582141892744,0.465886689,AAPL260123C00235000,43,40.0,2026-01-23,0.867886009791644,-0.013312281108036516,0.119747665776771,,274.600006103516,235.00856686099476,-0.15569354735346538,1.5259695529771173,0.06197335089481451,0.4314153925805704,-0.1,0.21694221548268228,2.0,0.09672219709158197,2.0,0.14259801835598948,0.32328867064401057
